id,source,url,text,relevant,save_motive,current_blocker,uncertainty_type,external_channel,workaround,segment_gender,segment_category,segment_price_tier,segment_occasion,severity,evidence_quote,confidence,provider
as_in_14291218081,appstore_in,https://apps.apple.com/in/app/id907394059,"Fraud People. Absolute scam. Myntra has officially hit a new low. Today, I received a notification claiming my order was ""Successfully Delivered.""
Here is the problem: I have been sitting by my door all day, and absolutely nothing arrived. No delivery agent called, no OTP was shared, and no package was left with security or neighbors. It’s like the delivery driver just marked it done to hit their daily quota and vanished into thin air.
When you try to resolve this, the nightmare truly begins:
 T",False,,,,,,,,,,,,,groq
as_in_13569610634,appstore_in,https://apps.apple.com/in/app/id907394059,"PUMA Majesty Shoes – Worth Every Penny. I recently purchased the PUMA Majesty shoes, and I’m really impressed with the overall quality and comfort. The design looks stylish and premium, making it perfect for both casual wear and light workouts. The cushioning is excellent and provides good support, even after wearing them for long hours.

The fit is true to size, and the material feels durable and breathable. Grip and stability are also quite good, which adds confidence while walking or running.",False,,,,,,,,,,,,,groq
as_in_8783781514,appstore_in,https://apps.apple.com/in/app/id907394059,"Best online shopping App ever!. The fact that it is so versatile with all kinds of brands, and such a wide range of products, and best part is their customer service and advanced app settings. It has the best return/exchange policy ever. The customer care is always available on time to listen to your queries. You’ll get offers and discounts throughout the year, name a brand and you’ll have it on myntra. And the myntra studio is the best thing ever, you can actually see what the product looks lik",False,,,,,,,,,,,,,groq
as_in_12829754879,appstore_in,https://apps.apple.com/in/app/id907394059,"Very Disappointing Experience with Myntra. I recently ordered a dress from the Myntra app, but unfortunately, the experience turned out to be extremely disappointing. I ordered a specific color, but Myntra delivered a completely different one. When I tried to exchange it, the delivery executive refused to accept the return saying the color and picture were different. I explained that the wrong product was sent to me in the first place, which is why I was requesting the exchange.

I raised a comp",False,,,,,,,,,,,,,groq
as_in_12765244846,appstore_in,https://apps.apple.com/in/app/id907394059,"I did some shopping through Myntra and the money has been deducted, but there is no tracking record. I’ve been a loyal customer of Myntra for years, but I’m seriously disappointed with how poor the customer service has become. Despite having a contact number, every time I call, I’m just told to “connect with us later” – and nothing happens after that. They don’t reply to emails either, no matter how many times you try.

It’s shocking that a company this big has such an unprofessional support sys",False,,,,,,,,,,,,,groq
as_in_12264458819,appstore_in,https://apps.apple.com/in/app/id907394059,"Pathetic service. I have been reaching the customer service for past 4 days just to get my order cancelled. The order shows delayed & there is no tracking updated post 26jan 2025. I don’t even get an option to cancel the order & the customer service team has not been helpful at all & keeps asking me to wait. 
Spoke to a supervisor today hoping to get a solution only to get to know that the complain that was taken by the agent on chat yesterday was not even correct. The complain was raised to can",False,,,,,,,,,,,,,groq
as_in_12087239056,appstore_in,https://apps.apple.com/in/app/id907394059,"Worst experience shopping on this app. I am absolutely frustrated with Myntra's service. I ordered a product with high hopes, but upon delivery, I received the wrong item. Not only was the product completely different from what I ordered, it was a used, dirty product, but the whole process has been a nightmare to resolve. I contacted customer service immediately, but the response time was incredibly slow, and when I finally received a reply, it was unhelpful. They just kept asking for the same d",False,,,,,,,,,,,,,groq
as_in_11639652996,appstore_in,https://apps.apple.com/in/app/id907394059,"App feedback. I like Myntra, products are amazing. Recently I received a completely different product from which I ordered. The return page had thorough checking of the produvt I didn't order but received, I uploaded 4 photos of label, tag, product box etc. Which is very good. Many times I have been warned that return can be rejected for several reasons and if accepted I shall be credited after 7-10 working days. I wish they had 10 percent of these warnings and checkings before dispatching a pro",False,,,,,,,,,,,,,groq
as_in_12652595374,appstore_in,https://apps.apple.com/in/app/id907394059,"Fashion at Your Fingertips – Myntra Review. Myntra is one of India’s leading online fashion and lifestyle platforms, offering a wide variety of clothing, footwear, accessories, and beauty products for men, women, and kids. It stands out for its trendy collections, user-friendly app, and smooth shopping experience.

The platform regularly offers exciting deals, discounts, and seasonal sales, making branded fashion more affordable. Product filters, size guides, and customer reviews make it easier ",False,,,,,,,,,,,,,groq
as_in_5318342185,appstore_in,https://apps.apple.com/in/app/id907394059,"DO NOT DOWNLOAD. Do you like to shop online?
PLEASE DO NOT download this app as it will make you absolutely HATE online shopping.
Firstly, this app is EXTREMELY slow and takes unmeasurable time to load.

Secondly, they deliver DEFECTIVE products that have been TAMPERED on the way.

Thirdly, if you return products that are defective or due to other genuine causes such as fitting issues, these SO SMART( sarcasm of course) MYNTRA people will charge ₹149 DELIVERY CHARGES EVEN WHEN THERE IS FREE SHIP",False,,,,,,,,,,,,,groq
as_in_14382132001,appstore_in,https://apps.apple.com/in/app/id907394059,"Worst experience I got for Myntra. I am giving 1 star only because Google Play doesn’t allow 0 stars.

This has been one of the worst online shopping experiences I have had. I ordered an AARAAS co-ord set but received a completely different product—a kurta that even appeared to be used. This was not a minor variation; it was the wrong item altogether.

I immediately raised a return request with all the necessary details. Instead of resolving the issue, Myntra rejected my claim, stating that thei",False,,,,,,,,,,,,,groq
as_in_11927238828,appstore_in,https://apps.apple.com/in/app/id907394059,"Elegant & Comfortable - A Perfect Addition to My Wardrobe!. I recently purchased the Kurta Floral Embroidered Thread Work Sequinned Pure Cotton Kurta from Chandresh, and I couldn’t be more pleased with my purchase! This kurta is absolutely stunning — the intricate floral embroidery combined with the delicate sequins gives it a unique and elegant touch. 

The fabric is soft and breathable, perfect for both casual and semi-formal occasions. It’s made from pure cotton, so it’s incredibly comfortabl",False,,,,,,,,,,,,,groq
as_in_12013129236,appstore_in,https://apps.apple.com/in/app/id907394059,"Damaged Product Received – Disappointing Quality and Service. No assistance provided  from Myntra.. I recently purchased Nautica Wall clock from Myntra, and unfortunately, the item arrived damaged. The packaging appeared to be intact, so it seems the damage occurred before shipping or during handling.
I promptly contacted customer service to request a return and pickup, but despite several attempts, I have yet to receive any assistance or resolution. It’s incredibly frustrating to not only recei",False,,,,,,,,,,,,,groq
as_in_7514869133,appstore_in,https://apps.apple.com/in/app/id907394059,"World’s worst shopping app. Hi Myntra,

I feel you as the world’s worst shopping app. Just for name sake you called me an ‘insider’ and in terms of providing the services you kept me as an oustsider. Guys (customers) don’t expect any return pick ups or exchange items once you order anything. Please be prepared to bear with faulty and unfit items. And customer care god knows about it…if you have serious points with you they will tell you stories like how we used say during our school days just to",False,,,,,,,,,,,,,groq
as_in_6915909503,appstore_in,https://apps.apple.com/in/app/id907394059,Cheating with customer’s time and money. Worst customer care service. Customer should have understanding that customer’s money is gone after placing the order with Myntra. In case product is not useful then customer shouldn’t expect any refund. Customer can raise a return request but myntra will ensure that order will never be picked up from customer and then no refund will be initiated. When customer calls customer care then they will say that customer should wait until the product is picked up,False,,,,,,,,,,,,,groq
as_in_4343629849,appstore_in,https://apps.apple.com/in/app/id907394059,"Best Shopping App Ever with Branded Original Items. Its been quite few years now to shop on Myntra and I haven’t experienced any shopping experience like this on any other apps. For the team who is reading this, you have amazing filters to find just the right product especially for people like me who are so particular and know what they are looking for. Keep up the good work.

The only reason I am reducing one star is because of additional taxes that I have to pay which I don’t see in other apps",False,,,,,,,,,,,,,groq
as_in_6656530999,appstore_in,https://apps.apple.com/in/app/id907394059,"Unsatisfactory product delivery. Change courier service. I have been ordering many things from Myntra and I was satisfied with it until finally I wasn’t after two incidents which caused huge disappointment and I don’t feel like ordering again anymore. Firstly I ordered one flip flops of size 37 on which I received size 39-40. Then, I returned the product on which their delivery partner Delhivery said they can’t update my returned parcel yet due to some technical problems and refused to give me a",False,,,,,,,,,,,,,groq
as_in_10108809527,appstore_in,https://apps.apple.com/in/app/id907394059,Fake estimated delivery day while ordering.. While ordering the product will be shown as it will be delivered with 2 days and after ordering it takes more than a week. I had plan to travel so I needed something to wear and ordered because it was showing that it would be delivered in 2 days and after ordering it was showing the order would be delivered on the day which I had a early morning flight. Why to lie first and then deliver it late. Bad experience. Tried to call the customer service and e,False,,,,,,,,,,,,,groq
as_in_14139431497,appstore_in,https://apps.apple.com/in/app/id907394059,Waste app the orders will be cancelled from the delivery executives and customer care is also waste. It has happened with me wen we order products from Myntra the orders will not be delivered they will be cancelled from the delivery executives without conforming from the customer they will not even try to attempt the delivery ithey will directly update that the order delivery is been failed and they will waste your time better choose some other app because this thing has happened with me they di,False,,,,,,,,,,,,,groq
as_in_14133896065,appstore_in,https://apps.apple.com/in/app/id907394059,"Wrong item delivered. “I am writing this as an Elite Member of Myntra after a highly stressful and disappointing experience. If something like this can happen to me, I would strongly advise others to think carefully before making a purchase.

This is not the first time I have faced such an issue. A similar incident happened to me two or three weeks ago, but I chose not to pursue it further at that time. However, this time I intend to take appropriate action.

I ordered an H&M denim shirt, but in",False,,,,,,,,,,,,,groq
as_in_13669336817,appstore_in,https://apps.apple.com/in/app/id907394059,"A Trusted Brand I’ve relied on for Years. I’ve been associated with Myntra for many years now and have reached the Icon stage, which itself reflects the trust and consistency in my experience with the brand. Myntra has always been my go-to platform for shopping because of the quality and authenticity of the products sold.

Over all these years, I have never faced any issues with returns or refunds. While I understand that certain conditions may vary depending on individual sellers, my experience",False,,,,,,,,,,,,,groq
as_in_13105416750,appstore_in,https://apps.apple.com/in/app/id907394059,"Fake photos fake products and fake sellers on Myntra. Worst customer experience. I think there is nothing good about this useless company. Myntra. Whenever I have ordered I have never been satisfied with the quality. Recently, I purchased a cloth which was of bad quality so I wanted to return. While returning the return was rejected because there was no tag. The product did not have any tag when I received it.  The worst thing is there is no customer support. There is no way that could be used t",False,,,,,,,,,,,,,groq
as_in_14149673802,appstore_in,https://apps.apple.com/in/app/id907394059,"Quality. I recently purchased a pair of Van Heusen formal brown leather shoes for professional daily wear, and overall, I am very satisfied with them.
Design & Appearance:
The rich brown color and finish look very premium right out of the box. They have a sleek, sharp silhouette that pairs perfectly with formal trousers and suits. I’ve already received a few compliments on how sharp they look at work.
Comfort & Fit:
The sizing was [perfect / a bit tight at first but broke in well]. The cushioned",False,,,,,,,,,,,,,groq
as_in_8719879176,appstore_in,https://apps.apple.com/in/app/id907394059,I cant log in since 48 hours. I am using myntra from last few years like 2 to 3 yerars then few months ago i ve changed my mobile and i was changed my mobile now i want to shopping something and i download Myntra app on app store then i want to log in in myntra i can not remember my password then i want to forget my password ok. Then the side of Myntra they sent a mail to my registered email adrees they cant not sent me a mail I attempted 3 times then the aap calling me you ve attempted maximum ,False,,,,,,,,,,,,,groq
as_in_4429619407,appstore_in,https://apps.apple.com/in/app/id907394059,"Good products but  horrible service. Pls avoid this site.. I recently placed many orders with Myntra, however there was 1 product which was supposed to be returned. Their pick up guy came after 7 days, didn’t even bother to call up to check and just dropped a message that ‘your order couldn’t be picked up as you requested for a reschedule’. One of their courier boy has already collected and still I am getting the same notification. This has been going on since last 5 days and now I am quite cert",False,,,,,,,,,,,,,groq
as_in_10589855287,appstore_in,https://apps.apple.com/in/app/id907394059,"Don’t Buy Non-returnable Stuff from Myntra. I had purchased a Maserati watch from Myntra. When the watch was delivered, the leather box was worn out from inside and outside and the watch had also lost its sheen. On checking the date of import on the box, it was June 2017 ie 3 years back. I complained to Myntra but they have refused to replace or refund the watch. They have stopped acknowledging my calls and are not responding to the mails. On phone I can hear them clearly but the executive keeps",False,,,,,,,,,,,,,groq
as_in_13834110548,appstore_in,https://apps.apple.com/in/app/id907394059,Myntra is going down the drian. I’ve been a loyal customer of myntra for almost a decade. I’ve only been facing issues for the past couple of months. I placed an order with no exchange coupon since I trust Mango products and i don’t have to return it. I received the product without belt and the product was Out of stock to place an exchange. I waited until a few days before the exchange deadline to see if the product is back in stock. Since it was not I contacted customer care to place the return,False,,,,,,,,,,,,,groq
as_in_13725842662,appstore_in,https://apps.apple.com/in/app/id907394059,Received damaged product. I have order makeup product and one of them received damaged though there was exchange option but it didn’t show on app then o have called and complaint the same and they said you will receive call tomorrow morning but I didn’t receive.. that product I needed urgent basis for function.. I again called and they said they are investigated. I didn’t get what they investigated without pick up product. After few days I checked in app status was updated ‘issue resolved’ . How,False,,,,,,,,,,,,,groq
as_in_13504068490,appstore_in,https://apps.apple.com/in/app/id907394059,Wrong sizes delivered with no return policy. I have ordered a XL size top based on the size chart provided in the app for each product and i received size XL which is written on the tags but the size is actually of Medium size measurements. I had a word with 3 different executives and also a senior executive and told them this is the issue and even i want to exchange i am not able to because XL is the maximum size i can get. I asked them to atleast provide a return as this is not my mistake that,False,,,,,,,,,,,,,groq
as_in_13029578646,appstore_in,https://apps.apple.com/in/app/id907394059,"Extremely Disappointed with Service – Order Cancelled Due to Delay. I am extremely disappointed with my recent experience with your platform. I had placed an order which was supposed to be delivered within a reasonable timeframe, but even after waiting for almost 15 days, the order had still not arrived. Due to this unacceptable delay, I had no choice but to cancel it.

This level of service is far below what I expect from a reputed platform like Myntra. Timely delivery is a basic expectation, a",False,,,,,,,,,,,,,groq
as_in_12818655866,appstore_in,https://apps.apple.com/in/app/id907394059,"Myntra scam. I’m writing this after losing all my time on this issue , ie I received the prepaid product but the delivery agent said it’s unpaid he asked to to pay so that only he can deliver the product to me . Even After showing the proof he said it’s not updated for him and so I did pay him again. He promised it’ll be refunded to my upi after 24 hrs it’s been a month now till now I’m raising a complaint yet no response nothing . At the end they say it’s none of their problem if I paid to the ",False,,,,,,,,,,,,,groq
as_in_11394576197,appstore_in,https://apps.apple.com/in/app/id907394059,"Upsetting customer service. There was a product i ordered on 1st June the delivery attempt was made on 14th of June. However, the delivery person did not leave the product to my flat which was only on first floor and mark the delivery as Failed for this concern, I reached a request to Myntra help Centre and these people since 15th of June. They are just trying to resolve my issue that is just to deliver the product to the place it, should be delivered. I am constantly in touch with the team and ",False,,,,,,,,,,,,,groq
as_in_9873723064,appstore_in,https://apps.apple.com/in/app/id907394059,"Disappointing experience over the time. How is moral bucket wash without rubbing is different from normal cold machine wash, in fact normal machine wash is harsher compare to simply soaking the cloth in bucket. Very illogical logic given by coustmer care. Your cloths these days are not good in dye. Do you want me to buy ten cloths and wash them at once in washing machine with trusting on you? I have done that as well in the past and it ruined all my cloths. Will not buy from Myntra that is for s",False,,,,,,,,,,,,,groq
as_in_14051722099,appstore_in,https://apps.apple.com/in/app/id907394059,"Amazing Experience. I’ve been using Myntra for the last 7–8 years, and it has never disappointed me. From product quality to trendy and fashionable apparel, the overall shopping experience has always been excellent.  

The delivery and return services are smooth and reliable, and customer support is quick and helpful whenever needed. I also love the wide range of products and the availability of well-known brands on a single platform.  

Myntra has consistently maintained great service and quali",False,,,,,,,,,,,,,groq
as_in_9443529770,appstore_in,https://apps.apple.com/in/app/id907394059,"Needs to improve its service. I have been shopping from Myntra since 8 years but the service of Myntra has deteriorated since last 1 year. In my last 5-6 orders they make mistakes, some orders don't have price tag, some orders don't have bill, sometimes there is problem in return pickup due to which problem in refund. In my last order return pickup is done but myntra profile shows out for delivery which means myntra profile is not updated and due to this my refund is not given to me. I have been",False,,,,,,,,,,,,,groq
as_in_4310127540,appstore_in,https://apps.apple.com/in/app/id907394059,"Very bad customer service. I have been using myntra for past 5 years  and they have the worst and no user friendly service, i have been ignoring their cliche of showing prices of products different at browsing and at checkout, but now they have started this insider points which are practically of no use and haven't used them ever, but today they have made this rule, if you redeem the insider points on the product you can't even exchange them for size, like what is the problem with that?? And plu",False,,,,,,,,,,,,,groq
as_in_3479697236,appstore_in,https://apps.apple.com/in/app/id907394059,"Greatest to worst!. Myntra was one of the best shopping apps for me. But now, It’s totally insane! They denied a return that I reported 14 hours late that too coz of their app’s technical glitch and told me they hope it doesn’t ‘dent’ our relationship. The main reason I have been using Myntra for years now is because of its service and now it seems to have gone to dogs. Note to their customer - If I wanted to know the policy, I would go to your policy page and not write to you. I wanted a human ",False,,,,,,,,,,,,,groq
as_in_3168996624,appstore_in,https://apps.apple.com/in/app/id907394059,"The worst online shopping experience I have had in my life. I wish there was an option of giving ZERO star.

I placed an order for 2 tops on 26th August 2018. One of them was cancelled by Myntra without any prior information to me and was “returned to origin” just two days after the order was placed. And it was no mistake of mine. They had shipped it to the wrong city, due to which they had to cancel.
The second one is a nightmare. I was supposed to receive the second one on 2nd September. The d",False,,,,,,,,,,,,,groq
as_in_14012459073,appstore_in,https://apps.apple.com/in/app/id907394059,"Myntra. Myntra remains the gold standard for fashion shopping in India, offering a seamless blend of variety, style, and convenience. The app’s user interface is incredibly intuitive, making it easy to discover the latest trends through personalized recommendations and influencer-led feeds. What truly sets it apart is the reliability—shipping is consistently fast, and the 'no-questions-asked' return policy provides a level of shopping confidence that few other platforms can match. Whether you’re",False,,,,,,,,,,,,,groq
as_in_12756510721,appstore_in,https://apps.apple.com/in/app/id907394059,"Disappointed with Ongoing App Glitch on Myntra. I’ve  been facing a frustrating issue with the Myntra app for the past 3 to 4 days. Every time I try to browse or open any product, the app keeps glitching and crashes frequently. It’s become almost impossible to shop or even scroll through items.
I’ve tried restarting my phone, reinstalling the app, and even clearing the cache, but nothing has helped. This is really disappointing, especially since I’ve always relied on Myntra for my shopping.

I h",False,,,,,,,,,,,,,groq
as_in_12549130604,appstore_in,https://apps.apple.com/in/app/id907394059,"Extremely Disappointed with Myntra’s Return Policy and Customer Support. I had ordered a product from Myntra which I no longer need due to size issues. Since it was marked as “returnable,” I initiated a return request. To my surprise, Myntra put the return under “self-shipment,” meaning I now have to visit a courier service, ship the product myself, and only then will I be eligible for a refund.

This is highly inconvenient, especially considering that the product was delivered to my address wit",False,,,,,,,,,,,,,groq
as_in_11294015434,appstore_in,https://apps.apple.com/in/app/id907394059,"B2C scam in the name of policy. Wrong product was delivered which did not match the image. Would it be better if Myntra verified the product before dispatching. Also it’s okay to let the customer know that the requested item is out of stock instead of keeping us waiting with a hope and finally disappointing us with the wrong product. Then comes the after delivery experience i.e., Myntra rejects the return pickup, saying the product doesn’t match the image. This quality check could have been carr",False,,,,,,,,,,,,,groq
as_in_10641606612,appstore_in,https://apps.apple.com/in/app/id907394059,"Worst customer service. If I were to provide a review for the app interface, product, and pricing, I would give it a 5/5 rating. However, I believe it's not solely about the products offered; it also involves the customer support provided. This rating specifically pertains to the customer service aspect.

I rarely find myself reaching out to them because I hesitate to contact them, knowing from past experience that they are not helpful. Unfortunately, today's experience confirmed this perception",False,,,,,,,,,,,,,groq
as_in_10426706248,appstore_in,https://apps.apple.com/in/app/id907394059,"Chhor Myntra. How low you people have gone and no doubt why Myntra is loosing their customers too, you guys lost one more customer. I guess since 7-8 years or may be more I hv been ordering from Myntra. Seen it all but today when I returned a product you guys have charged me convenience fee and COD charges and as I don’t return generally so I hv no idea when was this policy implemented on Myntra. Like for a product which I am not keeping I have to pay it’s miscellaneous charges. Such a fraud you",False,,,,,,,,,,,,,groq
as_in_5383361948,appstore_in,https://apps.apple.com/in/app/id907394059,Very poor customer service. I ordered a top and when I received I fount it very big for me. So I asked for a return. They don’t have slot to select when the Myntra logistics will pick up and they don’t notify beforehand. I received a mail next day 1 pm that they will pick up the top the same day. I was out for picnic and didn’t see the mail. Then after 2 hrs I received a message you top has not passed the quality check. How???  I didn’t give the top. No one was there at my house. How they checke,False,,,,,,,,,,,,,groq
as_in_4483745046,appstore_in,https://apps.apple.com/in/app/id907394059,Unprofessional Customer Support Executives & worst service. I ordered 10 products from myntra on 20th June worth 22k.I received all the products and however i didn’t like few of them. I wasn’t able to return them at that point of time because it was marked as “out of delivery”. I tried calling myntra customer support and their reply was to “wait for so and so days”. 5-6 days passed and the status of all the products automatically became “Returned to Origin”. Thereafter i called myntra support 10,False,,,,,,,,,,,,,groq
as_in_2869520412,appstore_in,https://apps.apple.com/in/app/id907394059,"Bad marketing strategy. Myntra inspite of keeping original clothing in their supply they use a very poor marketing strategy, like they give 10% off if we pay through mobikwik and honestly i liked that pffer at first but once the cashback came ot was supercash and not real money which i could use per my discretion which meant i could only use 5% of the amount on orders. That’s a dealbreaker. If you guys lure people with such fraudulent offers without giving full information, that is not a fair th",False,,,,,,,,,,,,,groq
as_in_13509431272,appstore_in,https://apps.apple.com/in/app/id907394059,"Horrible experience. I hv been repeatedly purchasing since the concept of online shopping existed. I used to enjoy my shopping experience.

Lately services at myntra is horrible. I bought a footwear,for some reason return was not allowed, when i had no choice i tried exchange and now its showing same address non servicable. Have raised this issue multiple time but they take their own sweet time and yet no solution. Now the exchange date is over and i m stuck with d item  which is absolutely of n",False,,,,,,,,,,,,,groq
as_in_11937794920,appstore_in,https://apps.apple.com/in/app/id907394059,"Good for shopping clothes. “Myntra is an absolute game-changer for online shopping! The app is easy to navigate, and the variety of brands and styles available is impressive. Whether I’m looking for everyday wear or something special, Myntra always has exactly what I need. The quality of the products is consistently great, and the size guides are accurate, which makes shopping online so much easier. Delivery is always on time, and customer service is responsive and helpful. Plus, they offer amaz",False,,,,,,,,,,,,,groq
as_in_11168490208,appstore_in,https://apps.apple.com/in/app/id907394059,"Bad customer service. The customer service is so bad, they have a default call recording for when you call them . And if your issue isn’t in their confined range of issue options, you can’t do anything about it . I feel very helpless and unheard whenever there is any issue with my order and that too from the side of the app, they always send the wrong parcel to me and then it’s such a hassle to complain about the issue . Other than that where the credit is due, the delivery is fast and the range",False,,,,,,,,,,,,,groq
as_in_11769516135,appstore_in,https://apps.apple.com/in/app/id907394059,"Product Not Showing in Order List - Request for Immediate Assistance. Dear Myntra Support Team,

I am writing to bring to your attention an issue with my recent order. I have purchased the following product:

Product Name: Maybelline New York Fit Me Matte + Poreless SPF
Seller: Vision Star
Size: 5-6 ML
Quantity: 1
However, although the payment has been successfully deducted from my account (please find attached the screenshot of the payment confirmation and product details), this product is not ",False,,,,,,,,,,,,,groq
as_in_10743012046,appstore_in,https://apps.apple.com/in/app/id907394059,Awesome Shopping Experience. Great collection. Great & true tone pictures almost 95-96 true colours in pictures. Easy return policy. One problem- while exchange Only 1 item can purchased with 1 item returned with exchange type. If price of exchanged product is greated than the product i wish to buy then i'll have to pay which is fine but on contrary if exchanged item is of less price than the returned product Myntra keeps excess money Instead Myntra can let users use all the money when returned ,False,,,,,,,,,,,,,groq
as_in_10236272728,appstore_in,https://apps.apple.com/in/app/id907394059,"Fake Mntra. It’s all fake they send a wrong item and give wrong commitments as well to the customer.

Also I don’t understand why they hire senior position employees like supervisor or floor manager, if from junior to senior is having a same words. Myntra is wasting money in n senior employees. They are doing nothing and just sitting. I ordered cap they sent used piece that also twice the time. While asking for refund they credited in mntra account rather then my upi. And saying we have policies",False,,,,,,,,,,,,,groq
as_in_10477247999,appstore_in,https://apps.apple.com/in/app/id907394059,dont opt for UPI option or pre paid option. I ordered a product for my husband who is in different state and want to give him suprise so I have prepaid the amount for the product but unfortuanately my husband was not able to recieve the call while delivery boy called him as he was busy in meeting . When i checked at evening it showed delivered but the he didnt picked up the call nor he shared the OTP I registered the complain and from 8 oct every time i am getting the same and stupid answer that,False,,,,,,,,,,,,,groq
as_in_7532818819,appstore_in,https://apps.apple.com/in/app/id907394059,Love it. I have been using Myntra for years now .... and trust me i have stopped going to market to shop... i am a shopaholic and used to love to visit stores and wanted to feel the texture and get assured of the fit and want to be sure it looks good on be before i purchase but Myntra have totally changed me ... now i don't like the hustle bustle of the market i love to sit at the comfort of my home and shop and the best part is u can try and buy or u can exchange or even return if u are not 100,False,,,,,,,,,,,,,groq
as_in_13874673239,appstore_in,https://apps.apple.com/in/app/id907394059,"Delayed delivery. Dear Myntra Customer Support Team,

I am writing to report an issue regarding my recent order for running shorts.

The estimated delivery date for the product was between 11 March and 21 March. However, as of 22 March, the product had not even reached the nearest delivery facility. After waiting for more than 10 days without any progress or clear update, I was left with no choice but to cancel the order.

I also attempted to contact customer service multiple times, but I was un",False,,,,,,,,,,,,,groq
as_in_3258721609,appstore_in,https://apps.apple.com/in/app/id907394059,"Ask for iPhone, get a banana instead. I am terribly disappointed in their customer service. I ordered two vests, and this was my first order. I received one vest. But the other one was a horrible t-shirt. It was as if someone got a horrible t-shirt, sent it to me instead and kept my vest. Now, when I ask for the product to be returned, I keep getting told that the product cannot be returned because it is a non-returnable item. When I explained how I got a t-shirt instead, I am being told to ship",False,,,,,,,,,,,,,groq
as_in_14311008818,appstore_in,https://apps.apple.com/in/app/id907394059,"Myntra’s delivery service is extremely disappointing.. Myntra’s delivery service is extremely disappointing.

I placed an order yesterday because it clearly showed Next Day Delivery, and it was supposed to be delivered today. However, it’s already 11 PM, and I still haven’t received my package.

I contacted your chat support, but it’s just a bot that keeps closing the chat without resolving my issue. I also tried the call support, but it’s a computerized system that keeps repeating the same resp",False,,,,,,,,,,,,,groq
as_in_13642312686,appstore_in,https://apps.apple.com/in/app/id907394059,"Sand les. I recently purchased Beech sandals, and overall, they have been an excellent addition to my footwear collection. From comfort to design, these sandals deliver a well-balanced experience that justifies a full five-star rating.

First, comfort is the standout feature. The footbed is well-cushioned and provides good arch support, making the sandals suitable for long hours of wear. Whether used for daily errands, college, or casual outings, they do not cause foot fatigue. The sole is flexi",False,,,,,,,,,,,,,groq
as_in_11704679730,appstore_in,https://apps.apple.com/in/app/id907394059,"Great Shopping Experience on Myntra. I've had an amazing shopping experience with Myntra! The platform offers an impressive range of products, from trendy clothing to high-quality accessories. The user-friendly interface makes it easy to browse through the collections, and the filtering options help in finding exactly what you're looking for.

What truly sets Myntra apart is their quick delivery and excellent customer service. I’ve made multiple purchases, and my parcels always arrive on time, n",False,,,,,,,,,,,,,groq
as_in_12914938257,appstore_in,https://apps.apple.com/in/app/id907394059,"Scammers. Bad service 

I had a very disappointing experience with Myntra customer support. When I called their support team regarding my order/delivery issue, they didn’t have any proper information and simply asked me to wait for a few days. After waiting, when I called again, a different support agent picked up, and I had to explain the entire issue again—only to be told the same thing: wait for a few more days, as they still don’t have the information.

I also tried contacting them through e",False,,,,,,,,,,,,,groq
as_in_12651968844,appstore_in,https://apps.apple.com/in/app/id907394059,About the product received. I have ordered a product from Myntra. Every-time i use to get a good products. But nowadays the products which I’m received are pathetic. The displayed product is totally different from the product which I received. Why is this happening. These days it’s been happening constantly which is not good and most of the your clients are disappointed. I received a pathetic product which is totally different from the displayed one. I tried contacting the customer support regar,False,,,,,,,,,,,,,groq
as_in_12069139125,appstore_in,https://apps.apple.com/in/app/id907394059,"Myntra has gone cheapest website. Guys I am one of the elite customers of Myntra, and have faced a lot of trouble with customer experience team they have started delivering different products to the customer and resolving the complaints by giving the same reason … I think there is a big fraud going on inside its system and none of them is able to do anything, being an elite  customer investing half of my salary every month gave me nothing but worst experience from the executives,and  doesn’t mat",False,,,,,,,,,,,,,groq
as_in_11762131498,appstore_in,https://apps.apple.com/in/app/id907394059,"Can’t be more Disappointed. Worst experience that I could come across this time. Being a loyal customer since so many years. I’m extremely disappointed with the kind of service Myntra is providing towards their existing customer. 

1. My order was delayed for delivery even though the order was in the nearby warehouse at VileParle.
2. Upon complaining about the issue at the first time, the customer executive did not raised the complaint but he kept on saying be rest assured we will raise a compla",False,,,,,,,,,,,,,groq
as_in_10893071495,appstore_in,https://apps.apple.com/in/app/id907394059,"Title: Disappointing Experience – Beware of Unfair Practices. I recently had a regrettable encounter with Myntra when I purchased a pair of shoes. The entire process from delivery to return left me thoroughly dissatisfied.

Upon receiving the package, I was dismayed to find it in a deplorable state; the box was already open, and the shoes were casually placed outside the Myntra packaging. This lack of care reflected poorly on the company’s commitment to quality.

The troubles escalated when I di",False,,,,,,,,,,,,,groq
as_in_1858084036,appstore_in,https://apps.apple.com/in/app/id907394059,"The bestest ever shopping app. I am using Myntra since very long time, i am also a model of 6.1 ft. height and carrying most essential clothing and fasion across modelling and media, i have been acknowladge clothing since long and Myntra has always suggested me the best fasionable clothing and accessories best ever and long lasting, Myntra does not only gives you the best clothing but also suggest you the correct size and matches.
I would also love to work with Myntra as well but its not possibl",False,,,,,,,,,,,,,groq
